	annotation_category	fident	COV_query	COV_target	TruePositive	FalsePositive	sum_TPFP	precision	TruePositive_x_sum_TPFP
1006	PANTHER	0.1	0.1	0.7	39275	15083	54358	0.7225247433680415	28377.15929577983
1007	PANTHER	0.1	0.1	0.8	39275	15083	54358	0.7225247433680415	28377.15929577983
1008	PANTHER	0.1	0.1	0.9	39275	15083	54358	0.7225247433680415	28377.15929577983
1009	PANTHER	0.1	0.2	0.2	39275	15083	54358	0.7225247433680415	28377.15929577983
1010	PANTHER	0.1	0.2	0.3	39275	15083	54358	0.7225247433680415	28377.15929577983
1011	PANTHER	0.1	0.2	0.4	39275	15083	54358	0.7225247433680415	28377.15929577983
1012	PANTHER	0.1	0.2	0.5	39275	15083	54358	0.7225247433680415	28377.15929577983
1013	PANTHER	0.1	0.2	0.6	39275	15083	54358	0.7225247433680415	28377.15929577983
1014	PANTHER	0.1	0.2	0.7	39275	15083	54358	0.7225247433680415	28377.15929577983
1015	PANTHER	0.1	0.2	0.8	39275	15083	54358	0.7225247433680415	28377.15929577983
1016	PANTHER	0.1	0.2	0.9	39275	15083	54358	0.7225247433680415	28377.15929577983
1017	PANTHER	0.1	0.3	0.3	39275	15083	54358	0.7225247433680415	28377.15929577983
1018	PANTHER	0.1	0.3	0.4	39275	15083	54358	0.7225247433680415	28377.15929577983
1019	PANTHER	0.1	0.3	0.5	39275	15083	54358	0.7225247433680415	28377.15929577983
1020	PANTHER	0.1	0.3	0.6	39275	15083	54358	0.7225247433680415	28377.15929577983
1021	PANTHER	0.1	0.3	0.7	39275	15083	54358	0.7225247433680415	28377.15929577983
1022	PANTHER	0.1	0.3	0.8	39275	15083	54358	0.7225247433680415	28377.15929577983
1023	PANTHER	0.1	0.3	0.9	39275	15083	54358	0.7225247433680415	28377.15929577983
1024	PANTHER	0.1	0.4	0.4	39275	15083	54358	0.7225247433680415	28377.15929577983
1025	PANTHER	0.1	0.4	0.5	39275	15083	54358	0.7225247433680415	28377.15929577983
1026	PANTHER	0.1	0.4	0.6	39275	15083	54358	0.7225247433680415	28377.15929577983
1027	PANTHER	0.1	0.4	0.7	39275	15083	54358	0.7225247433680415	28377.15929577983
1028	PANTHER	0.1	0.4	0.8	39275	15083	54358	0.7225247433680415	28377.15929577983
1029	PANTHER	0.1	0.4	0.9	39275	15083	54358	0.7225247433680415	28377.15929577983
1030	PANTHER	0.1	0.5	0.5	39275	15083	54358	0.7225247433680415	28377.15929577983
1031	PANTHER	0.1	0.5	0.6	39275	15083	54358	0.7225247433680415	28377.15929577983
1032	PANTHER	0.1	0.5	0.7	39275	15083	54358	0.7225247433680415	28377.15929577983
1033	PANTHER	0.1	0.5	0.8	39275	15083	54358	0.7225247433680415	28377.15929577983
1034	PANTHER	0.1	0.5	0.9	39275	15083	54358	0.7225247433680415	28377.15929577983
1035	PANTHER	0.1	0.6	0.6	39275	15083	54358	0.7225247433680415	28377.15929577983
1036	PANTHER	0.1	0.6	0.7	39275	15083	54358	0.7225247433680415	28377.15929577983
1037	PANTHER	0.1	0.6	0.8	39275	15083	54358	0.7225247433680415	28377.15929577983
1038	PANTHER	0.1	0.6	0.9	39275	15083	54358	0.7225247433680415	28377.15929577983
1039	PANTHER	0.1	0.7	0.7	39275	15083	54358	0.7225247433680415	28377.15929577983
1040	PANTHER	0.1	0.7	0.8	39275	15083	54358	0.7225247433680415	28377.15929577983
1041	PANTHER	0.1	0.7	0.9	39275	15083	54358	0.7225247433680415	28377.15929577983
1042	PANTHER	0.1	0.8	0.8	39275	15083	54358	0.7225247433680415	28377.15929577983
1043	PANTHER	0.1	0.8	0.9	39275	15083	54358	0.7225247433680415	28377.15929577983
1044	PANTHER	0.1	0.9	0.9	39275	15083	54358	0.7225247433680415	28377.15929577983
1045	InterPro	0.1	0.0	0.0	36597	22441	59038	0.6198888851248349	22686.07352891358
1046	InterPro	0.1	0.0	0.1	36597	22441	59038	0.6198888851248349	22686.07352891358
1047	InterPro	0.1	0.0	0.2	36597	22441	59038	0.6198888851248349	22686.07352891358
1048	InterPro	0.1	0.0	0.3	36597	22441	59038	0.6198888851248349	22686.07352891358
1049	InterPro	0.1	0.0	0.4	36597	22441	59038	0.6198888851248349	22686.07352891358
1050	InterPro	0.1	0.0	0.5	36597	22441	59038	0.6198888851248349	22686.07352891358
1051	InterPro	0.1	0.0	0.6	36597	22441	59038	0.6198888851248349	22686.07352891358
1052	InterPro	0.1	0.0	0.7	36597	22441	59038	0.6198888851248349	22686.07352891358
1053	InterPro	0.1	0.0	0.8	36597	22441	59038	0.6198888851248349	22686.07352891358
1054	InterPro	0.1	0.0	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1055	InterPro	0.1	0.1	0.1	36597	22441	59038	0.6198888851248349	22686.07352891358
1056	InterPro	0.1	0.1	0.2	36597	22441	59038	0.6198888851248349	22686.07352891358
1057	InterPro	0.1	0.1	0.3	36597	22441	59038	0.6198888851248349	22686.07352891358
1058	InterPro	0.1	0.1	0.4	36597	22441	59038	0.6198888851248349	22686.07352891358
1059	InterPro	0.1	0.1	0.5	36597	22441	59038	0.6198888851248349	22686.07352891358
1060	InterPro	0.1	0.1	0.6	36597	22441	59038	0.6198888851248349	22686.07352891358
1061	InterPro	0.1	0.1	0.7	36597	22441	59038	0.6198888851248349	22686.07352891358
1062	InterPro	0.1	0.1	0.8	36597	22441	59038	0.6198888851248349	22686.07352891358
1063	InterPro	0.1	0.1	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1064	InterPro	0.1	0.2	0.2	36597	22441	59038	0.6198888851248349	22686.07352891358
1065	InterPro	0.1	0.2	0.3	36597	22441	59038	0.6198888851248349	22686.07352891358
1066	InterPro	0.1	0.2	0.4	36597	22441	59038	0.6198888851248349	22686.07352891358
1067	InterPro	0.1	0.2	0.5	36597	22441	59038	0.6198888851248349	22686.07352891358
1068	InterPro	0.1	0.2	0.6	36597	22441	59038	0.6198888851248349	22686.07352891358
1069	InterPro	0.1	0.2	0.7	36597	22441	59038	0.6198888851248349	22686.07352891358
1070	InterPro	0.1	0.2	0.8	36597	22441	59038	0.6198888851248349	22686.07352891358
1071	InterPro	0.1	0.2	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1072	InterPro	0.1	0.3	0.3	36597	22441	59038	0.6198888851248349	22686.07352891358
1073	InterPro	0.1	0.3	0.4	36597	22441	59038	0.6198888851248349	22686.07352891358
1074	InterPro	0.1	0.3	0.5	36597	22441	59038	0.6198888851248349	22686.07352891358
1075	InterPro	0.1	0.3	0.6	36597	22441	59038	0.6198888851248349	22686.07352891358
1076	InterPro	0.1	0.3	0.7	36597	22441	59038	0.6198888851248349	22686.07352891358
1077	InterPro	0.1	0.3	0.8	36597	22441	59038	0.6198888851248349	22686.07352891358
1078	InterPro	0.1	0.3	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1079	InterPro	0.1	0.4	0.4	36597	22441	59038	0.6198888851248349	22686.07352891358
1080	InterPro	0.1	0.4	0.5	36597	22441	59038	0.6198888851248349	22686.07352891358
1081	InterPro	0.1	0.4	0.6	36597	22441	59038	0.6198888851248349	22686.07352891358
1082	InterPro	0.1	0.4	0.7	36597	22441	59038	0.6198888851248349	22686.07352891358
1083	InterPro	0.1	0.4	0.8	36597	22441	59038	0.6198888851248349	22686.07352891358
1084	InterPro	0.1	0.4	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1085	InterPro	0.1	0.5	0.5	36597	22441	59038	0.6198888851248349	22686.07352891358
1086	InterPro	0.1	0.5	0.6	36597	22441	59038	0.6198888851248349	22686.07352891358
1087	InterPro	0.1	0.5	0.7	36597	22441	59038	0.6198888851248349	22686.07352891358
1088	InterPro	0.1	0.5	0.8	36597	22441	59038	0.6198888851248349	22686.07352891358
1089	InterPro	0.1	0.5	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1090	InterPro	0.1	0.6	0.6	36597	22441	59038	0.6198888851248349	22686.07352891358
1091	InterPro	0.1	0.6	0.7	36597	22441	59038	0.6198888851248349	22686.07352891358
1092	InterPro	0.1	0.6	0.8	36597	22441	59038	0.6198888851248349	22686.07352891358
1093	InterPro	0.1	0.6	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1094	InterPro	0.1	0.7	0.7	36597	22441	59038	0.6198888851248349	22686.07352891358
1095	InterPro	0.1	0.7	0.8	36597	22441	59038	0.6198888851248349	22686.07352891358
1096	InterPro	0.1	0.7	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1097	InterPro	0.1	0.8	0.8	36597	22441	59038	0.6198888851248349	22686.07352891358
1098	InterPro	0.1	0.8	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1099	InterPro	0.1	0.9	0.9	36597	22441	59038	0.6198888851248349	22686.07352891358
1100	Pfam	0.1	0.0	0.0	44675	8003	52678	0.8480769960894491	37887.83980029614
1101	Pfam	0.1	0.0	0.1	44675	8003	52678	0.8480769960894491	37887.83980029614
1102	Pfam	0.1	0.0	0.2	44675	8003	52678	0.8480769960894491	37887.83980029614
1103	Pfam	0.1	0.0	0.3	44675	8003	52678	0.8480769960894491	37887.83980029614
1104	Pfam	0.1	0.0	0.4	44675	8003	52678	0.8480769960894491	37887.83980029614
1105	Pfam	0.1	0.0	0.5	44675	8003	52678	0.8480769960894491	37887.83980029614
1106	Pfam	0.1	0.0	0.6	44675	8003	52678	0.8480769960894491	37887.83980029614
1107	Pfam	0.1	0.0	0.7	44675	8003	52678	0.8480769960894491	37887.83980029614
1108	Pfam	0.1	0.0	0.8	44675	8003	52678	0.8480769960894491	37887.83980029614
1109	Pfam	0.1	0.0	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1110	Pfam	0.1	0.1	0.1	44675	8003	52678	0.8480769960894491	37887.83980029614
1111	Pfam	0.1	0.1	0.2	44675	8003	52678	0.8480769960894491	37887.83980029614
1112	Pfam	0.1	0.1	0.3	44675	8003	52678	0.8480769960894491	37887.83980029614
1113	Pfam	0.1	0.1	0.4	44675	8003	52678	0.8480769960894491	37887.83980029614
1114	Pfam	0.1	0.1	0.5	44675	8003	52678	0.8480769960894491	37887.83980029614
1115	Pfam	0.1	0.1	0.6	44675	8003	52678	0.8480769960894491	37887.83980029614
1116	Pfam	0.1	0.1	0.7	44675	8003	52678	0.8480769960894491	37887.83980029614
1117	Pfam	0.1	0.1	0.8	44675	8003	52678	0.8480769960894491	37887.83980029614
1118	Pfam	0.1	0.1	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1119	Pfam	0.1	0.2	0.2	44675	8003	52678	0.8480769960894491	37887.83980029614
1120	Pfam	0.1	0.2	0.3	44675	8003	52678	0.8480769960894491	37887.83980029614
1121	Pfam	0.1	0.2	0.4	44675	8003	52678	0.8480769960894491	37887.83980029614
1122	Pfam	0.1	0.2	0.5	44675	8003	52678	0.8480769960894491	37887.83980029614
1123	Pfam	0.1	0.2	0.6	44675	8003	52678	0.8480769960894491	37887.83980029614
1124	Pfam	0.1	0.2	0.7	44675	8003	52678	0.8480769960894491	37887.83980029614
1125	Pfam	0.1	0.2	0.8	44675	8003	52678	0.8480769960894491	37887.83980029614
1126	Pfam	0.1	0.2	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1127	Pfam	0.1	0.3	0.3	44675	8003	52678	0.8480769960894491	37887.83980029614
1128	Pfam	0.1	0.3	0.4	44675	8003	52678	0.8480769960894491	37887.83980029614
1129	Pfam	0.1	0.3	0.5	44675	8003	52678	0.8480769960894491	37887.83980029614
1130	Pfam	0.1	0.3	0.6	44675	8003	52678	0.8480769960894491	37887.83980029614
1131	Pfam	0.1	0.3	0.7	44675	8003	52678	0.8480769960894491	37887.83980029614
1132	Pfam	0.1	0.3	0.8	44675	8003	52678	0.8480769960894491	37887.83980029614
1133	Pfam	0.1	0.3	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1134	Pfam	0.1	0.4	0.4	44675	8003	52678	0.8480769960894491	37887.83980029614
1135	Pfam	0.1	0.4	0.5	44675	8003	52678	0.8480769960894491	37887.83980029614
1136	Pfam	0.1	0.4	0.6	44675	8003	52678	0.8480769960894491	37887.83980029614
1137	Pfam	0.1	0.4	0.7	44675	8003	52678	0.8480769960894491	37887.83980029614
1138	Pfam	0.1	0.4	0.8	44675	8003	52678	0.8480769960894491	37887.83980029614
1139	Pfam	0.1	0.4	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1140	Pfam	0.1	0.5	0.5	44675	8003	52678	0.8480769960894491	37887.83980029614
1141	Pfam	0.1	0.5	0.6	44675	8003	52678	0.8480769960894491	37887.83980029614
1142	Pfam	0.1	0.5	0.7	44675	8003	52678	0.8480769960894491	37887.83980029614
1143	Pfam	0.1	0.5	0.8	44675	8003	52678	0.8480769960894491	37887.83980029614
1144	Pfam	0.1	0.5	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1145	Pfam	0.1	0.6	0.6	44675	8003	52678	0.8480769960894491	37887.83980029614
1146	Pfam	0.1	0.6	0.7	44675	8003	52678	0.8480769960894491	37887.83980029614
1147	Pfam	0.1	0.6	0.8	44675	8003	52678	0.8480769960894491	37887.83980029614
1148	Pfam	0.1	0.6	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1149	Pfam	0.1	0.7	0.7	44675	8003	52678	0.8480769960894491	37887.83980029614
1150	Pfam	0.1	0.7	0.8	44675	8003	52678	0.8480769960894491	37887.83980029614
1151	Pfam	0.1	0.7	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1152	Pfam	0.1	0.8	0.8	44675	8003	52678	0.8480769960894491	37887.83980029614
1153	Pfam	0.1	0.8	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1154	Pfam	0.1	0.9	0.9	44675	8003	52678	0.8480769960894491	37887.83980029614
1155	EC number	0.15	0.0	0.0	9207	1197	10404	0.8849480968858131	8147.717128027682
1156	EC number	0.15	0.0	0.1	9207	1197	10404	0.8849480968858131	8147.717128027682
1157	EC number	0.15	0.0	0.2	9207	1197	10404	0.8849480968858131	8147.717128027682
1158	EC number	0.15	0.0	0.3	9207	1197	10404	0.8849480968858131	8147.717128027682
1159	EC number	0.15	0.0	0.4	9207	1197	10404	0.8849480968858131	8147.717128027682
1160	EC number	0.15	0.0	0.5	9207	1197	10404	0.8849480968858131	8147.717128027682
1161	EC number	0.15	0.0	0.6	9207	1197	10404	0.8849480968858131	8147.717128027682
1162	EC number	0.15	0.0	0.7	9207	1197	10404	0.8849480968858131	8147.717128027682
1163	EC number	0.15	0.0	0.8	9207	1197	10404	0.8849480968858131	8147.717128027682
1164	EC number	0.15	0.0	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1165	EC number	0.15	0.1	0.1	9207	1197	10404	0.8849480968858131	8147.717128027682
1166	EC number	0.15	0.1	0.2	9207	1197	10404	0.8849480968858131	8147.717128027682
1167	EC number	0.15	0.1	0.3	9207	1197	10404	0.8849480968858131	8147.717128027682
1168	EC number	0.15	0.1	0.4	9207	1197	10404	0.8849480968858131	8147.717128027682
1169	EC number	0.15	0.1	0.5	9207	1197	10404	0.8849480968858131	8147.717128027682
1170	EC number	0.15	0.1	0.6	9207	1197	10404	0.8849480968858131	8147.717128027682
1171	EC number	0.15	0.1	0.7	9207	1197	10404	0.8849480968858131	8147.717128027682
1172	EC number	0.15	0.1	0.8	9207	1197	10404	0.8849480968858131	8147.717128027682
1173	EC number	0.15	0.1	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1174	EC number	0.15	0.2	0.2	9207	1197	10404	0.8849480968858131	8147.717128027682
1175	EC number	0.15	0.2	0.3	9207	1197	10404	0.8849480968858131	8147.717128027682
1176	EC number	0.15	0.2	0.4	9207	1197	10404	0.8849480968858131	8147.717128027682
1177	EC number	0.15	0.2	0.5	9207	1197	10404	0.8849480968858131	8147.717128027682
1178	EC number	0.15	0.2	0.6	9207	1197	10404	0.8849480968858131	8147.717128027682
1179	EC number	0.15	0.2	0.7	9207	1197	10404	0.8849480968858131	8147.717128027682
1180	EC number	0.15	0.2	0.8	9207	1197	10404	0.8849480968858131	8147.717128027682
1181	EC number	0.15	0.2	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1182	EC number	0.15	0.3	0.3	9207	1197	10404	0.8849480968858131	8147.717128027682
1183	EC number	0.15	0.3	0.4	9207	1197	10404	0.8849480968858131	8147.717128027682
1184	EC number	0.15	0.3	0.5	9207	1197	10404	0.8849480968858131	8147.717128027682
1185	EC number	0.15	0.3	0.6	9207	1197	10404	0.8849480968858131	8147.717128027682
1186	EC number	0.15	0.3	0.7	9207	1197	10404	0.8849480968858131	8147.717128027682
1187	EC number	0.15	0.3	0.8	9207	1197	10404	0.8849480968858131	8147.717128027682
1188	EC number	0.15	0.3	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1189	EC number	0.15	0.4	0.4	9207	1197	10404	0.8849480968858131	8147.717128027682
1190	EC number	0.15	0.4	0.5	9207	1197	10404	0.8849480968858131	8147.717128027682
1191	EC number	0.15	0.4	0.6	9207	1197	10404	0.8849480968858131	8147.717128027682
1192	EC number	0.15	0.4	0.7	9207	1197	10404	0.8849480968858131	8147.717128027682
1193	EC number	0.15	0.4	0.8	9207	1197	10404	0.8849480968858131	8147.717128027682
1194	EC number	0.15	0.4	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1195	EC number	0.15	0.5	0.5	9207	1197	10404	0.8849480968858131	8147.717128027682
1196	EC number	0.15	0.5	0.6	9207	1197	10404	0.8849480968858131	8147.717128027682
1197	EC number	0.15	0.5	0.7	9207	1197	10404	0.8849480968858131	8147.717128027682
1198	EC number	0.15	0.5	0.8	9207	1197	10404	0.8849480968858131	8147.717128027682
1199	EC number	0.15	0.5	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1200	EC number	0.15	0.6	0.6	9207	1197	10404	0.8849480968858131	8147.717128027682
1201	EC number	0.15	0.6	0.7	9207	1197	10404	0.8849480968858131	8147.717128027682
1202	EC number	0.15	0.6	0.8	9207	1197	10404	0.8849480968858131	8147.717128027682
1203	EC number	0.15	0.6	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1204	EC number	0.15	0.7	0.7	9207	1197	10404	0.8849480968858131	8147.717128027682
1205	EC number	0.15	0.7	0.8	9207	1197	10404	0.8849480968858131	8147.717128027682
1206	EC number	0.15	0.7	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1207	EC number	0.15	0.8	0.8	9207	1197	10404	0.8849480968858131	8147.717128027682
1208	EC number	0.15	0.8	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1209	EC number	0.15	0.9	0.9	9207	1197	10404	0.8849480968858131	8147.717128027682
1210	Protein families	0.15	0.0	0.0	27841	1095	28936	0.9621578656345038	26787.43713713022
1211	Protein families	0.15	0.0	0.1	27841	1095	28936	0.9621578656345038	26787.43713713022
1212	Protein families	0.15	0.0	0.2	27841	1095	28936	0.9621578656345038	26787.43713713022
1213	Protein families	0.15	0.0	0.3	27841	1095	28936	0.9621578656345038	26787.43713713022
1214	Protein families	0.15	0.0	0.4	27841	1095	28936	0.9621578656345038	26787.43713713022
1215	Protein families	0.15	0.0	0.5	27841	1095	28936	0.9621578656345038	26787.43713713022
1216	Protein families	0.15	0.0	0.6	27841	1095	28936	0.9621578656345038	26787.43713713022
1217	Protein families	0.15	0.0	0.7	27841	1095	28936	0.9621578656345038	26787.43713713022
1218	Protein families	0.15	0.0	0.8	27841	1095	28936	0.9621578656345038	26787.43713713022
1219	Protein families	0.15	0.0	0.9	27841	1095	28936	0.9621578656345038	26787.43713713022
1220	Protein families	0.15	0.1	0.1	27841	1095	28936	0.9621578656345038	26787.43713713022
1221	Protein families	0.15	0.1	0.2	27841	1095	28936	0.9621578656345038	26787.43713713022
1222	Protein families	0.15	0.1	0.3	27841	1095	28936	0.9621578656345038	26787.43713713022
1223	Protein families	0.15	0.1	0.4	27841	1095	28936	0.9621578656345038	26787.43713713022
1224	Protein families	0.15	0.1	0.5	27841	1095	28936	0.9621578656345038	26787.43713713022
1225	Protein families	0.15	0.1	0.6	27841	1095	28936	0.9621578656345038	26787.43713713022
1226	Protein families	0.15	0.1	0.7	27841	1095	28936	0.9621578656345038	26787.43713713022
1227	Protein families	0.15	0.1	0.8	27841	1095	28936	0.9621578656345038	26787.43713713022
1228	Protein families	0.15	0.1	0.9	27841	1095	28936	0.9621578656345038	26787.43713713022
1229	Protein families	0.15	0.2	0.2	27841	1095	28936	0.9621578656345038	26787.43713713022
1230	Protein families	0.15	0.2	0.3	27841	1095	28936	0.9621578656345038	26787.43713713022
1231	Protein families	0.15	0.2	0.4	27841	1095	28936	0.9621578656345038	26787.43713713022
1232	Protein families	0.15	0.2	0.5	27841	1095	28936	0.9621578656345038	26787.43713713022
1233	Protein families	0.15	0.2	0.6	27841	1095	28936	0.9621578656345038	26787.43713713022
1234	Protein families	0.15	0.2	0.7	27841	1095	28936	0.9621578656345038	26787.43713713022
1235	Protein families	0.15	0.2	0.8	27841	1095	28936	0.9621578656345038	26787.43713713022
1236	Protein families	0.15	0.2	0.9	27841	1095	28936	0.9621578656345038	26787.43713713022
1237	Protein families	0.15	0.3	0.3	27841	1095	28936	0.9621578656345038	26787.43713713022
1238	Protein families	0.15	0.3	0.4	27841	1095	28936	0.9621578656345038	26787.43713713022
1239	Protein families	0.15	0.3	0.5	27841	1095	28936	0.9621578656345038	26787.43713713022
1240	Protein families	0.15	0.3	0.6	27841	1095	28936	0.9621578656345038	26787.43713713022
1241	Protein families	0.15	0.3	0.7	27841	1095	28936	0.9621578656345038	26787.43713713022
1242	Protein families	0.15	0.3	0.8	27841	1095	28936	0.9621578656345038	26787.43713713022
1243	Protein families	0.15	0.3	0.9	27841	1095	28936	0.9621578656345038	26787.43713713022
1244	Protein families	0.15	0.4	0.4	27841	1095	28936	0.9621578656345038	26787.43713713022
1245	Protein families	0.15	0.4	0.5	27841	1095	28936	0.9621578656345038	26787.43713713022
1246	Protein families	0.15	0.4	0.6	27841	1095	28936	0.9621578656345038	26787.43713713022
1247	Protein families	0.15	0.4	0.7	27841	1095	28936	0.9621578656345038	26787.43713713022
1248	Protein families	0.15	0.4	0.8	27841	1095	28936	0.9621578656345038	26787.43713713022
1249	Protein families	0.15	0.4	0.9	27841	1095	28936	0.9621578656345038	26787.43713713022
1250	Protein families	0.15	0.5	0.5	27841	1095	28936	0.9621578656345038	26787.43713713022
1251	Protein families	0.15	0.5	0.6	27841	1095	28936	0.9621578656345038	26787.43713713022
1252	Protein families	0.15	0.5	0.7	27841	1095	28936	0.9621578656345038	26787.43713713022
1253	Protein families	0.15	0.5	0.8	27841	1095	28936	0.9621578656345038	26787.43713713022
1254	Protein families	0.15	0.5	0.9	27841	1095	28936	0.9621578656345038	26787.43713713022
1255	Protein families	0.15	0.6	0.6	27841	1095	28936	0.9621578656345038	26787.43713713022
1256	Protein families	0.15	0.6	0.7	27841	1095	28936	0.9621578656345038	26787.43713713022
