Ortholog_Group	geneID	pLDDT_mean	file_name
OG6r16_199247	TcSYL_0084360	45.0	TcSYL_0084360_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_116802	TcSYL_0099890	45.0	TcSYL_0099890_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_198911	TcSYL_0100250	45.0	TcSYL_0100250_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_113476	TcSYL_0100670	45.0	TcSYL_0100670_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148494	TcSYL_0101120	45.0	TcSYL_0101120_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_113508	TcSYL_0106590	45.0	TcSYL_0106590_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199294	TcSYL_0108010	45.0	TcSYL_0108010_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198890	TcSYL_0125790	45.0	TcSYL_0125790_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_198944	TcSYL_0128130	45.0	TcSYL_0128130_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_121753	TcSYL_0129370	45.0	TcSYL_0129370_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_199240	TcSYL_0135280	45.0	TcSYL_0135280_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_121437	TcSYL_0154320	45.0	TcSYL_0154320_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199405	TcSYL_0186960	45.0	TcSYL_0186960_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_121649	TcSYL_0187320	45.0	TcSYL_0187320_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_121600	TcSYL_0187400	45.0	TcSYL_0187400_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148370	TcSYL_0190590	45.0	TcSYL_0190590_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_105331	TcSYL_0197260	45.0	TcSYL_0197260_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_148942	TcSYL_0198020	45.0	TcSYL_0198020_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_130558	TcSYL_0204650	45.0	TcSYL_0204650_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_130351	TcYC6_0082320	45.0	TcYC6_0082320_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_199497	TcYC6_0169960	45.0	TcYC6_0169960_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_196916	TevSTIB805.10.1590	45.0	TevSTIB805.10.1590_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6_102446	TevSTIB805.11_01.3400	45.0	TevSTIB805.11_01.3400_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_196908	TevSTIB805.3.40	45.0	TevSTIB805.3.40_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_197043	BCY84_10330	44.0	BCY84_10330_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_197423	BCY84_18364	44.0	BCY84_18364_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6_444124	CFAC1_270017800	44.0	CFAC1_270017800_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_180010	CUR178_04574	44.0	CUR178_04574_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_143433	CUR178_06079	44.0	CUR178_06079_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_143434	CUR178_06454	44.0	CUR178_06454_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_200041	DQ04_03611080	44.0	DQ04_03611080_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_149144	DQ04_13021000	44.0	DQ04_13021000_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_200071	DQ04_16121000	44.0	DQ04_16121000_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_130650	DQ04_18261000	44.0	DQ04_18261000_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_138642	EMOLV88_110014500	44.0	EMOLV88_110014500_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_120345	GH5_04326	44.0	GH5_04326_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_128524	GH5_05201	44.0	GH5_05201_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_120349	JIQ42_07383	44.0	JIQ42_07383_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_102139	JKF63_04216	44.0	JKF63_04216_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_104502	LAEL147_000445900	44.0	LAEL147_000445900_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_143120	LARLEM1108_330006900	44.0	LARLEM1108_330006900_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_179304	LARLEM1108_330027500	44.0	LARLEM1108_330027500_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_120297	LBRM2903_200041100	44.0	LBRM2903_200041100_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_179789	LBRM2903_320005200	44.0	LBRM2903_320005200_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_143439	LENLEM3045_080016300	44.0	LENLEM3045_080016300_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_128475	LENLEM3045_270032500	44.0	LENLEM3045_270032500_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180094	LENLEM3045_290008200	44.0	LENLEM3045_290008200_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_180008	LENLEM3045_360047800	44.0	LENLEM3045_360047800_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_137310	LGELEM452_100010200	44.0	LGELEM452_100010200_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_143457	LGELEM452_200021800	44.0	LGELEM452_200021800_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_180224	LMJLV39_100005100	44.0	LMJLV39_100005100_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_180274	LMJSD75_310013700	44.0	LMJSD75_310013700_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_180285	LMJSD75_320031100	44.0	LMJSD75_320031100_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_179703	LPAL13_190005000	44.0	LPAL13_190005000_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_179755	LPAL13_230010700	44.0	LPAL13_230010700_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180353	LPAL13_240010000	44.0	LPAL13_240010000_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_179811	LPAL13_350034300	44.0	LPAL13_350034300_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6_444558	LSCM4_02605	44.0	LSCM4_02605_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_180107	LTRL590_180022100	44.0	LTRL590_180022100_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_115706	LTRL590_330019400	44.0	LTRL590_330019400_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_180616	LTRL590_340017200	44.0	LTRL590_340017200_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_179309	LTULEM423_350020600	44.0	LTULEM423_350020600_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_128510	LTULEM423_360018400	44.0	LTULEM423_360018400_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6_552479	PCON_0015020	44.0	PCON_0015020_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_197549	TCDM_10145	44.0	TCDM_10145_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6_389765	Tb04.3I12.100	44.0	Tb04.3I12.100_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6_389753	Tb1125.10.8585	44.0	Tb1125.10.8585_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6_389778	Tb427.10.14540	44.0	Tb427.10.14540_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6_223590	Tb427_000017700	44.0	Tb427_000017700_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6_389505	Tb427_030016200	44.0	Tb427_030016200_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6_389317	Tb427_100134700	44.0	Tb427_100134700_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_197006	TcBrA4_0005450	44.0	TcBrA4_0005450_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_121452	TcBrA4_0071290	44.0	TcBrA4_0071290_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197142	TcBrA4_0150380	44.0	TcBrA4_0150380_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_197449	TcCL_ESM00346	44.0	TcCL_ESM00346_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_197540	TcCL_ESM05628	44.0	TcCL_ESM05628_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_125072	TcCL_ESM07079	44.0	TcCL_ESM07079_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_197603	TcCL_ESM07695	44.0	TcCL_ESM07695_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_197652	TcCL_ESM09081	44.0	TcCL_ESM09081_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_197677	TcCL_ESM09725	44.0	TcCL_ESM09725_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_113408	TcCL_ESM09747	44.0	TcCL_ESM09747_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_109523	TcCL_ESM10705	44.0	TcCL_ESM10705_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197695	TcCL_ESM11496	44.0	TcCL_ESM11496_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_130605	TcCL_NonESM04164	44.0	TcCL_NonESM04164_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197926	TcCL_NonESM07537	44.0	TcCL_NonESM07537_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_197526	TcCL_NonESM08091	44.0	TcCL_NonESM08091_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148493	TcCL_NonESM08394	44.0	TcCL_NonESM08394_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198113	TcCL_NonESM12547	44.0	TcCL_NonESM12547_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198181	TcCL_Unassigned00731	44.0	TcCL_Unassigned00731_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_198256	TcCL_Unassigned02490	44.0	TcCL_Unassigned02490_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148277	TcCL_Unassigned02622	44.0	TcCL_Unassigned02622_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_198335	TcCL_Unassigned05027	44.0	TcCL_Unassigned05027_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_116639	TcG_01248	44.0	TcG_01248_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_198143	TcG_01497	44.0	TcG_01497_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_198029	TcG_08821	44.0	TcG_08821_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198227	TcG_09663	44.0	TcG_09663_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_107064	TcG_10189	44.0	TcG_10189_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198905	TcG_10385	44.0	TcG_10385_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_116619	TcG_11088	44.0	TcG_11088_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_111133	TcG_12701	44.0	TcG_12701_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197158	TcG_13252	44.0	TcG_13252_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199105	TcSYL_0018990	44.0	TcSYL_0018990_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_116717	TcSYL_0019940	44.0	TcSYL_0019940_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199120	TcSYL_0022470	44.0	TcSYL_0022470_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_197044	TcSYL_0028520	44.0	TcSYL_0028520_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_100318	TcSYL_0034870	44.0	TcSYL_0034870_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148871	TcSYL_0053820	44.0	TcSYL_0053820_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199195	TcSYL_0054470	44.0	TcSYL_0054470_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199198	TcSYL_0054930	44.0	TcSYL_0054930_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_130640	TcSYL_0060060	44.0	TcSYL_0060060_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148088	TcSYL_0060520	44.0	TcSYL_0060520_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_199219	TcSYL_0066980	44.0	TcSYL_0066980_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_130848	TcSYL_0067620	44.0	TcSYL_0067620_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_199245	TcSYL_0079820	44.0	TcSYL_0079820_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_148914	TcSYL_0095590	44.0	TcSYL_0095590_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199297	TcSYL_0111280	44.0	TcSYL_0111280_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_107097	TcSYL_0118570	44.0	TcSYL_0118570_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_148917	TcSYL_0119490	44.0	TcSYL_0119490_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198281	TcSYL_0127050	44.0	TcSYL_0127050_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_148772	TcSYL_0130610	44.0	TcSYL_0130610_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199336	TcSYL_0136710	44.0	TcSYL_0136710_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_199349	TcSYL_0142290	44.0	TcSYL_0142290_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148930	TcSYL_0149260	44.0	TcSYL_0149260_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_102398	TcSYL_0149660	44.0	TcSYL_0149660_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199362	TcSYL_0152240	44.0	TcSYL_0152240_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199376	TcSYL_0155140	44.0	TcSYL_0155140_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199345	TcSYL_0161900	44.0	TcSYL_0161900_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148935	TcSYL_0172940	44.0	TcSYL_0172940_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148449	TcSYL_0180170	44.0	TcSYL_0180170_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197354	TcSYL_0186620	44.0	TcSYL_0186620_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_113532	TcSYL_0187010	44.0	TcSYL_0187010_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199330	TcSYL_0190320	44.0	TcSYL_0190320_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_121481	TcSYL_0203090	44.0	TcSYL_0203090_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_199203	TcSYL_0204790	44.0	TcSYL_0204790_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199442	TcYC6_0001010	44.0	TcYC6_0001010_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_197671	TcYC6_0026130	44.0	TcYC6_0026130_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_121593	TcYC6_0094270	44.0	TcYC6_0094270_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199480	TcYC6_0104720	44.0	TcYC6_0104720_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199041	Tc_MARK_10118	44.0	Tc_MARK_10118_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_113579	TevSTIB805.1.2350	44.0	TevSTIB805.1.2350_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_197404	BCY84_11603	43.0	BCY84_11603_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_143409	CUR178_01085	43.0	CUR178_01085_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_113503	DQ04_02171050	43.0	DQ04_02171050_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_200042	DQ04_03691010	43.0	DQ04_03691010_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_128469	GH5_00920	43.0	GH5_00920_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_143412	GH5_02416	43.0	GH5_02416_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_143505	JIQ42_04682	43.0	JIQ42_04682_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_107913	LARLEM1108_350012200	43.0	LARLEM1108_350012200_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_115769	LBRM2903_180023200	43.0	LBRM2903_180023200_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_180513	LMARLEM2494_000018500	43.0	LMARLEM2494_000018500_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_110740	LMJFC_340024300	43.0	LMJFC_340024300_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_120229	LMJLV39_150006300	43.0	LMJLV39_150006300_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180302	LMJLV39_340036500	43.0	LMJLV39_340036500_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_112396	LMJSD75_010008300	43.0	LMJSD75_010008300_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_180243	LMJSD75_180022300	43.0	LMJSD75_180022300_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_180262	LMJSD75_290008200	43.0	LMJSD75_290008200_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_179739	LPAL13_200026300	43.0	LPAL13_200026300_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_179745	LPAL13_200054900	43.0	LPAL13_200054900_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_179775	LPAL13_290026900	43.0	LPAL13_290026900_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_200677	LSM04_005628	43.0	LSM04_005628_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_113423	LSM04_008452	43.0	LSM04_008452_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_109201	LTRL590_360005700	43.0	LTRL590_360005700_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_179312	LTULEM423_360005900	43.0	LTULEM423_360005900_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198065	TCDM_09317	43.0	TCDM_09317_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_197007	TcBrA4_0011110	43.0	TcBrA4_0011110_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_197050	TcBrA4_0052490	43.0	TcBrA4_0052490_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_197075	TcBrA4_0076100	43.0	TcBrA4_0076100_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148030	TcBrA4_0076450	43.0	TcBrA4_0076450_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_148076	TcBrA4_0131160	43.0	TcBrA4_0131160_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148289	TcCL_ESM03545	43.0	TcCL_ESM03545_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197552	TcCL_ESM06215	43.0	TcCL_ESM06215_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_121459	TcCL_ESM06628	43.0	TcCL_ESM06628_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197628	TcCL_ESM08530	43.0	TcCL_ESM08530_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_197665	TcCL_ESM09361	43.0	TcCL_ESM09361_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_130627	TcCL_ESM09677	43.0	TcCL_ESM09677_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_197750	TcCL_ESM11610	43.0	TcCL_ESM11610_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_148401	TcCL_NonESM07852	43.0	TcCL_NonESM07852_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_198008	TcCL_NonESM10131	43.0	TcCL_NonESM10131_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_198034	TcCL_NonESM10634	43.0	TcCL_NonESM10634_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_109461	TcCL_NonESM11359	43.0	TcCL_NonESM11359_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197851	TcCL_NonESM11974	43.0	TcCL_NonESM11974_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_198047	TcCL_NonESM12021	43.0	TcCL_NonESM12021_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_198107	TcCL_NonESM12473	43.0	TcCL_NonESM12473_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_197771	TcCL_NonESM13724	43.0	TcCL_NonESM13724_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_198171	TcCL_Unassigned00509	43.0	TcCL_Unassigned00509_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198180	TcCL_Unassigned00708	43.0	TcCL_Unassigned00708_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_130678	TcCL_Unassigned01459	43.0	TcCL_Unassigned01459_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_148353	TcCL_Unassigned01921	43.0	TcCL_Unassigned01921_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148572	TcCL_Unassigned03888	43.0	TcCL_Unassigned03888_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198318	TcCL_Unassigned04448	43.0	TcCL_Unassigned04448_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_130733	TcCL_Unassigned04703	43.0	TcCL_Unassigned04703_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148343	TcG_01243	43.0	TcG_01243_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_197670	TcG_02918	43.0	TcG_02918_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198320	TcG_09545	43.0	TcG_09545_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_130684	TcG_10867	43.0	TcG_10867_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_198259	TcSYL_0028270	43.0	TcSYL_0028270_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_197017	TcSYL_0028800	43.0	TcSYL_0028800_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199035	TcSYL_0031160	43.0	TcSYL_0031160_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_130839	TcSYL_0031360	43.0	TcSYL_0031360_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_148876	TcSYL_0033970	43.0	TcSYL_0033970_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197991	TcSYL_0057810	43.0	TcSYL_0057810_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_130693	TcSYL_0069020	43.0	TcSYL_0069020_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_130847	TcSYL_0083440	43.0	TcSYL_0083440_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_198049	TcSYL_0090320	43.0	TcSYL_0090320_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
